ticker,cik,concept,xbrl_tag,fiscal_year,period_end,first_filed,lag_days,filed_reliable,original_value,latest_value,restated,qa_status
NVDA,1045810,PretaxIncome,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2021,2021-01-31,2022-03-18,411,False,4409000000,4409000000,False,FLAG:lag_out_of_range
NVDA,1045810,PretaxIncome,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2020,2020-01-26,2022-03-18,782,False,2970000000,2970000000,False,FLAG:lag_out_of_range
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2026,2026-01-25,2026-02-25,31,True,21383000000,21383000000,False,clean
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2025,2025-01-26,2025-02-26,31,True,11146000000,11146000000,False,clean
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2024,2024-01-28,2024-02-21,24,True,4058000000,4058000000,False,clean
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2023,2023-01-29,2023-02-24,26,True,-187000000,-187000000,False,clean
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2022,2022-01-30,2022-03-18,47,True,189000000,189000000,False,clean
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2021,2021-01-31,2021-02-26,26,True,77000000,77000000,False,clean
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2020,2020-01-26,2020-02-20,25,True,174000000,174000000,False,clean
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2019,2019-01-27,2019-02-21,25,True,-245000000,-245000000,False,clean
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2018,2018-01-28,2018-02-28,31,True,149000000,149000000,False,clean
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2017,2017-01-29,2017-03-01,31,True,239000000,239000000,False,clean
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2016,2016-01-31,2016-03-17,46,True,129000000,129000000,False,clean
NVDA,1045810,IncomeTaxExpense,IncomeTaxExpenseBenefit,2015,2015-01-25,2015-03-12,46,True,124249000,124000000,False,clean
NVDA,1045810,CapitalExpenditures,PaymentsToAcquirePropertyPlantAndEquipment,2012,2012-01-29,2012-03-13,44,True,138735000,138735000,False,clean
NVDA,1045810,CapitalExpenditures,PaymentsToAcquirePropertyPlantAndEquipment,2011,2011-01-30,2012-03-13,408,False,97890000,97890000,False,FLAG:lag_out_of_range
NVDA,1045810,CapitalExpenditures,PaymentsToAcquirePropertyPlantAndEquipment,2010,2010-01-31,2012-03-13,772,False,77601000,77601000,False,FLAG:lag_out_of_range
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2026,2026-01-25,2026-02-25,31,True,10605000000,10605000000,False,clean
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2025,2025-01-26,2025-02-26,31,True,8589000000,8589000000,False,clean
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2024,2024-01-28,2024-02-21,24,True,7280000000,7280000000,False,clean
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2023,2023-01-29,2023-02-24,26,True,3389000000,3389000000,False,clean
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2022,2022-01-30,2022-03-18,47,True,1990000000,1990000000,False,clean
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2021,2021-01-31,2021-02-26,26,True,847000000,847000000,False,clean
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2020,2020-01-26,2020-02-20,25,True,10896000000,10896000000,False,clean
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2019,2019-01-27,2019-02-21,25,True,782000000,782000000,False,clean
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2018,2018-01-28,2018-02-28,31,True,4002000000,4002000000,False,clean
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2017,2017-01-29,2017-03-01,31,True,1766000000,1766000000,False,clean
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2016,2016-01-31,2016-03-17,46,True,596000000,596000000,False,clean
NVDA,1045810,CashAndCashEquivalents,CashAndCashEquivalentsAtCarryingValue,2015,2015-01-25,2015-03-12,46,True,496654000,497000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2026,2026-01-25,2026-02-25,31,True,125605000000,125605000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2025,2025-01-26,2025-02-26,31,True,80126000000,80126000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2024,2024-01-28,2024-02-21,24,True,44345000000,44345000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2023,2023-01-29,2023-02-24,26,True,23073000000,23073000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2022,2022-01-30,2022-03-18,47,True,28829000000,28829000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2021,2021-01-31,2021-02-26,26,True,16055000000,16055000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2020,2020-01-26,2020-02-20,25,True,13690000000,13690000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2019,2019-01-27,2019-02-21,25,True,10557000000,10557000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2018,2018-01-28,2018-02-28,31,True,9255000000,9255000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2017,2017-01-29,2017-03-01,31,True,8536000000,8536000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2016,2016-01-31,2016-03-17,46,True,6053000000,6053000000,False,clean
NVDA,1045810,CurrentAssets,AssetsCurrent,2015,2015-01-25,2015-03-12,46,True,5713297000,5713000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2026,2026-01-25,2026-02-25,31,True,32163000000,32163000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2025,2025-01-26,2025-02-26,31,True,18047000000,18047000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2024,2024-01-28,2024-02-21,24,True,10631000000,10631000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2023,2023-01-29,2023-02-24,26,True,6563000000,6563000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2022,2022-01-30,2022-03-18,47,True,4335000000,4335000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2021,2021-01-31,2021-02-26,26,True,3925000000,3925000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2020,2020-01-26,2020-02-20,25,True,1784000000,1784000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2019,2019-01-27,2019-02-21,25,True,1329000000,1329000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2018,2018-01-28,2018-02-28,31,True,1153000000,1153000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2017,2017-01-29,2017-03-01,31,True,1788000000,1788000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2016,2016-01-31,2016-03-17,46,True,2351000000,2351000000,False,clean
NVDA,1045810,CurrentLiabilities,LiabilitiesCurrent,2015,2015-01-25,2015-03-12,46,True,896030000,896000000,False,clean
NVDA,1045810,NetPPE,PropertyPlantAndEquipmentNet,2026,2026-01-25,2026-02-25,31,True,10383000000,10383000000,False,clean
NVDA,1045810,NetPPE,PropertyPlantAndEquipmentNet,2025,2025-01-26,2025-02-26,31,True,6283000000,6283000000,False,clean
NVDA,1045810,NetPPE,PropertyPlantAndEquipmentNet,2024,2024-01-28,2024-02-21,24,True,3914000000,3914000000,False,clean
NVDA,1045810,NetPPE,PropertyPlantAndEquipmentNet,2023,2023-01-29,2023-02-24,26,True,3807000000,3807000000,False,clean
NVDA,1045810,NetPPE,PropertyPlantAndEquipmentNet,2022,2022-01-30,2022-03-18,47,True,2778000000,2778000000,False,clean
NVDA,1045810,NetPPE,PropertyPlantAndEquipmentNet,2021,2021-01-31,2021-02-26,26,True,2149000000,2149000000,False,clean
NVDA,1045810,NetPPE,PropertyPlantAndEquipmentNet,2020,2020-01-26,2020-02-20,25,True,1674000000,1674000000,False,clean
NVDA,1045810,NetPPE,PropertyPlantAndEquipmentNet,2019,2019-01-27,2019-02-21,25,True,1404000000,1404000000,False,clean
